"Produkttyp","Valor","SIX Symbol","ISIN","Basiswert","Name","Fälligkeitsdatum","Währung","Geld","Brief"
"Constant Leverage","59979121","","CH0599791214","NASDAQ 100 Index","18x Long Faktor Zertifikat","Open End","CHF","6.679999828338623","6.699999809265137"
"Constant Leverage","59979120","","CH0599791206","Twitter Inc.","4x Long Faktor Zertifikat","Open End","CHF","4.170000076293945","4.190000057220459"
"Constant Leverage","59979119","","CH0599791198","AMD","8x Long Faktor Zertifikat","Open End","CHF","4.690000057220459","4.989999771118164"
"Constant Leverage","59979118","","CH0599791180","Barrick Gold","10x Long Faktor Zertifikat","Open End","CHF","6.75","7.25"
"Constant Leverage","59979117","","CH0599791172","Bayer","12x Long Faktor Zertifikat","Open End","CHF","5.599999904632568","5.75"
"Constant Leverage","59979116","","CH0599791164","Twitter Inc.","4x Short Faktor Zertifikat","Open End","CHF","6.079999923706055","6.110000133514404"
"Constant Leverage","59979115","","CH0599791156","Barrick Gold","8x Short Faktor Zertifikat","Open End","CHF","3.210000038146973","3.710000038146973"
"Constant Leverage","59979114","L5GLDU","CH0599791149","Barrick Gold","5x Long Faktor Zertifikat","Open End","CHF","5.43","5.73"
"Constant Leverage","59978475","S5GOLU","CH0599784755","Barrick Gold","5x Short Faktor Zertifikat","Open End","CHF","4.38","4.68"
"Constant Leverage","59978474","S5DEBU","CH0599784748","Deutsche Bank","5x Short Faktor Zertifikat","Open End","CHF","5.02","5.12"
"Warrant mit Knock-Out","59975127","","CH0599751275","Gold","Open End Turbo Put Warrant","Open End","CHF","0.6840000152587891","0.6869999766349792"
"Warrant mit Knock-Out","59975126","","CH0599751267","Gold","Open End Turbo Put Warrant","Open End","CHF","0.5970000028610229","0.6000000238418579"
"Warrant mit Knock-Out","59975125","","CH0599751259","Gold","Open End Turbo Put Warrant","Open End","CHF","0.5009999871253967","0.5040000081062317"
"Warrant mit Knock-Out","59975124","","CH0599751242","Gold","Open End Turbo Put Warrant","Open End","CHF","0.4280000030994415","0.4309999942779541"
"Warrant mit Knock-Out","59975123","","CH0599751234","Gold","Open End Turbo Put Warrant","Open End","CHF","0.3179999887943268","0.3210000097751617"
"Warrant mit Knock-Out","59975122","","CH0599751226","EUR/JPY","Open End Turbo Put Warrant","Open End","CHF","2.153000116348267","2.154999971389771"
"Warrant mit Knock-Out","59975121","","CH0599751218","EUR/JPY","Open End Turbo Put Warrant","Open End","CHF","1.98199999332428","1.983999967575073"
"Mini-Future","59975120","","CH0599751200","Gold","Short Mini-Future","Open End","CHF","0.9940000176429749","0.996999979019165"
"Mini-Future","59975119","","CH0599751192","Gold","Short Mini-Future","Open End","CHF","0.9520000219345093","0.9549999833106995"
"Mini-Future","59975118","","CH0599751184","Gold","Short Mini-Future","Open End","CHF","0.9029999971389771","0.906000018119812"
"Mini-Future","59975117","","CH0599751176","Gold","Short Mini-Future","Open End","CHF","0.8569999933242798","0.8600000143051147"
"Mini-Future","59975116","","CH0599751168","Gold","Short Mini-Future","Open End","CHF","0.8149999976158142","0.8180000185966492"
"Mini-Future","59975115","","CH0599751150","Gold","Short Mini-Future","Open End","CHF","0.765999972820282","0.7689999938011169"
"Mini-Future","59975114","","CH0599751143","Gold","Short Mini-Future","Open End","CHF","0.7200000286102295","0.7229999899864197"
"Mini-Future","59975113","","CH0599751135","Gold","Short Mini-Future","Open End","CHF","0.6740000247955322","0.6769999861717224"
"Warrant mit Knock-Out","59975112","","CH0599751127","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","1.493000030517578","1.503000020980835"
"Warrant mit Knock-Out","59975111","","CH0599751119","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","1.447000026702881","1.457000017166138"
"Warrant mit Knock-Out","59975110","","CH0599751101","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","1.317999958992004","1.327999949455261"
"Warrant mit Knock-Out","59975109","","CH0599751093","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","1.286999940872192","1.297000050544739"
"Warrant mit Knock-Out","59975108","","CH0599751085","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","1.309999942779541","1.320000052452087"
"Warrant mit Knock-Out","59975107","","CH0599751077","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","1.180999994277954","1.190999984741211"
"Warrant mit Knock-Out","59975106","","CH0599751069","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","1.133999943733215","1.144000053405762"
"Warrant mit Knock-Out","59975105","","CH0599751051","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","1.184000015258789","1.194000005722046"
"Warrant mit Knock-Out","59975104","","CH0599751044","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","1.138000011444092","1.148000001907349"
"Warrant mit Knock-Out","59975103","","CH0599751036","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.9990000128746033","1.008999943733215"
"Warrant mit Knock-Out","59975102","","CH0599751028","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.9509999752044678","0.9610000252723694"
"Warrant mit Knock-Out","59975101","","CH0599751010","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.9900000095367432","1"
"Warrant mit Knock-Out","59975100","","CH0599751002","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.8610000014305115","0.8709999918937683"
"Warrant mit Knock-Out","59975099","","CH0599750996","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.9100000262260437","0.9200000166893005"
"Warrant mit Knock-Out","59975098","","CH0599750988","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.7680000066757202","0.7779999971389771"
"Warrant mit Knock-Out","59975097","","CH0599750970","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.8069999814033508","0.8169999718666077"
"Warrant mit Knock-Out","59975096","","CH0599750962","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.6790000200271606","0.6890000104904175"
"Warrant mit Knock-Out","59975095","","CH0599750954","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.6309999823570251","0.640999972820282"
"Warrant mit Knock-Out","59975094","","CH0599750947","Silver oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.6700000166893005","0.6800000071525574"
"Mini-Future","59975093","","CH0599750939","EUR/JPY","Short Mini-Future","Open End","CHF","2.148000001907349","2.150000095367432"
"Mini-Future","59975092","","CH0599750921","EUR/JPY","Short Mini-Future","Open End","CHF","1.976999998092651","1.978999972343445"
"Mini-Future","59975091","","CH0599750913","Silver oz./USD","Short Mini-Future","Open End","CHF","2.822999954223633","2.83299994468689"
"Mini-Future","59975090","","CH0599750905","Silver oz./USD","Short Mini-Future","Open End","CHF","2.640000104904175","2.650000095367432"
"Mini-Future","59975089","","CH0599750897","Silver oz./USD","Short Mini-Future","Open End","CHF","2.461999893188477","2.471999883651733"
"Mini-Future","59975088","","CH0599750889","Silver oz./USD","Short Mini-Future","Open End","CHF","2.469000101089478","2.479000091552734"
"Mini-Future","59975087","","CH0599750871","Silver oz./USD","Short Mini-Future","Open End","CHF","2.367000102996826","2.377000093460083"
"Mini-Future","59975086","","CH0599750863","Silver oz./USD","Short Mini-Future","Open End","CHF","2.286999940872192","2.296999931335449"
"Warrant mit Knock-Out","59975085","","CH0599750855","USD/JPY","Open End Turbo Call Warrant","Open End","CHF","0.2409999966621399","0.2419999986886978"
"Warrant mit Knock-Out","59975084","","CH0599750848","Platinum oz./USD","Open End Turbo Call Warrant","Open End","CHF","0.2370000034570694","0.2469999939203262"
"Warrant mit Knock-Out","59975083","","CH0599750830","Platinum oz./USD","Open End Turbo Call Warrant","Open End","CHF","0.2220000028610229","0.2319999933242798"
"Mini-Future","59975082","","CH0599750822","GBP/USD","Short Mini-Future","Open End","CHF","2.407999992370605","2.410000085830688"
"Mini-Future","59975081","","CH0599750814","GBP/USD","Short Mini-Future","Open End","CHF","0.3059999942779541","0.3079999983310699"
"Warrant mit Knock-Out","59975080","","CH0599750806","EUR/CHF","Open End Turbo Put Warrant","Open End","CHF","2.568000078201294","2.578000068664551"
"Warrant mit Knock-Out","59975079","","CH0599750798","GBP/USD","Open End Turbo Put Warrant","Open End","CHF","2.417999982833862","2.420000076293945"
"Warrant mit Knock-Out","59975078","","CH0599750780","GBP/USD","Open End Turbo Put Warrant","Open End","CHF","0.4979999959468842","0.5"
"Warrant mit Knock-Out","59975077","","CH0599750772","GBP/USD","Open End Turbo Put Warrant","Open End","CHF","0.3160000145435333","0.3179999887943268"
"Warrant mit Knock-Out","59975076","","CH0599750764","GBP/USD","Open End Turbo Put Warrant","Open End","CHF","0.1330000013113022","0.135000005364418"
"Mini-Future","59975075","","CH0599750756","Platinum oz./USD","Short Mini-Future","Open End","CHF","0.2750000059604645","0.2849999964237213"
"Warrant mit Knock-Out","59975073","","CH0599750731","ASM Lithography","Open End Turbo Put Warrant","Open End","CHF","2.940000057220459","2.970000028610229"
"Warrant mit Knock-Out","59975072","","CH0599750723","ASM Lithography","Open End Turbo Put Warrant","Open End","CHF","2.710000038146973","2.740000009536743"
"Warrant mit Knock-Out","59975071","","CH0599750715","Anheuser-Busch InBev","Open End Turbo Put Warrant","Open End","CHF","0.0989999994635582","0.1889999955892563"
"Warrant mit Knock-Out","59975070","","CH0599750707","Total SE","Open End Turbo Put Warrant","Open End","CHF","0.1059999987483025","0.136000007390976"
"Warrant mit Knock-Out","59975069","","CH0599750699","BNP Paribas","Open End Turbo Put Warrant","Open End","CHF","0.1920000016689301","0.2220000028610229"
"Warrant mit Knock-Out","59975067","","CH0599750673","Beiersdorf","Open End Turbo Put Warrant","Open End","CHF","0.3019999861717224","0.3519999980926514"
"Warrant mit Knock-Out","59975066","","CH0599750665","Bayer","Open End Turbo Put Warrant","Open End","CHF","0.3240000009536743","0.3440000116825104"
"Warrant mit Knock-Out","59975063","","CH0599750632","NVIDIA Corp","Open End Turbo Put Warrant","Open End","CHF","2.285000085830688","2.295000076293945"
"Warrant mit Knock-Out","59975062","","CH0599750624","NVIDIA Corp","Open End Turbo Put Warrant","Open End","CHF","1.475000023841858","1.485000014305115"
"Warrant mit Knock-Out","59975059","","CH0599750590","Visa","Open End Turbo Put Warrant","Open End","CHF","0.3289999961853027","0.3389999866485596"
"Warrant mit Knock-Out","59975057","","CH0599750574","Starbucks","Open End Turbo Put Warrant","Open End","CHF","0.4029999971389771","0.4129999876022339"
"Warrant mit Knock-Out","59975053","","CH0599750533","Pfizer","Open End Turbo Put Warrant","Open End","CHF","0.04100000113248825","0.1500000059604645"
"Warrant mit Knock-Out","59975046","","CH0599750467","3M","Open End Turbo Put Warrant","Open End","CHF","0.0390000008046627","0.04899999871850014"
"Warrant mit Knock-Out","59975037","","CH0599750376","Freeport McMoRan","Open End Turbo Put Warrant","Open End","CHF","0.2469999939203262","0.2569999992847443"
"Warrant mit Knock-Out","59975036","","CH0599750368","Freeport McMoRan","Open End Turbo Put Warrant","Open End","CHF","0.1550000011920929","0.1650000065565109"
"Warrant mit Knock-Out","59975032","","CH0599750327","eBay","Open End Turbo Put Warrant","Open End","CHF","0.2509999871253967","0.261000007390976"
"Warrant mit Knock-Out","59975030","","CH0599750301","Walt Disney","Open End Turbo Put Warrant","Open End","CHF","0.621999979019165","0.6320000290870667"
"Warrant mit Knock-Out","59975026","","CH0599750269","Baidu Inc","Open End Turbo Put Warrant","Open End","CHF","0.09700000286102295","0.1070000007748604"
"Warrant mit Knock-Out","59975022","","CH0599750228","Alibaba","Open End Turbo Put Warrant","Open End","CHF","0.5870000123977661","0.5970000028610229"
"Warrant mit Knock-Out","59975019","","CH0599750194","Amgen","Open End Turbo Put Warrant","Open End","CHF","0.03099999949336052","0.04100000113248825"
"Warrant mit Knock-Out","59975018","","CH0599750186","Barrick Gold","Open End Turbo Put Warrant","Open End","CHF","0.1379999965429306","0.1500000059604645"
"Warrant mit Knock-Out","59975017","","CH0599750178","Uber Technologies Inc","Open End Turbo Call Warrant","Open End","CHF","0.3899999856948853","0.4099999964237213"
"Warrant mit Knock-Out","59975016","","CH0599750160","Activision","Open End Turbo Call Warrant","Open End","CHF","0.3790000081062317","0.3989999890327454"
"Warrant mit Knock-Out","59975015","","CH0599750152","NVIDIA Corp","Open End Turbo Call Warrant","Open End","CHF","1.730000019073486","1.740000009536743"
"Warrant mit Knock-Out","59975014","","CH0599750145","NVIDIA Corp","Open End Turbo Call Warrant","Open End","CHF","1.258999943733215","1.269000053405762"
"Warrant mit Knock-Out","59975013","","CH0599750137","Twitter Inc.","Open End Turbo Call Warrant","Open End","CHF","0.1659999936819077","0.1759999990463257"
"Warrant mit Knock-Out","59975010","","CH0599750103","Tesla Inc","Open End Turbo Call Warrant","Open End","CHF","0.859000027179718","0.8690000176429749"
"Warrant mit Knock-Out","59975009","","CH0599750095","Tesla Inc","Open End Turbo Call Warrant","Open End","CHF","0.4930000007152557","0.503000020980835"
"Warrant mit Knock-Out","59975008","","CH0599750087","Tesla Inc","Open End Turbo Call Warrant","Open End","CHF","0.3109999895095825","0.3210000097751617"
"Warrant mit Knock-Out","59975007","","CH0599750079","Starbucks","Open End Turbo Call Warrant","Open End","CHF","0.2840000092983246","0.2939999997615814"
"Warrant mit Knock-Out","59975006","","CH0599750061","Starbucks","Open End Turbo Call Warrant","Open End","CHF","0.1940000057220459","0.2039999961853027"
"Warrant mit Knock-Out","59975005","","CH0599750053","PayPal","Open End Turbo Call Warrant","Open End","CHF","3.644999980926514","3.654999971389771"
"Warrant mit Knock-Out","59975004","","CH0599750046","PayPal","Open End Turbo Call Warrant","Open End","CHF","1.978999972343445","1.988999962806702"
"Warrant mit Knock-Out","59975003","","CH0599750038","PayPal","Open End Turbo Call Warrant","Open End","CHF","1.796000003814697","1.805999994277954"
"Warrant mit Knock-Out","59975002","","CH0599750020","Nike","Open End Turbo Call Warrant","Open End","CHF","0.3840000033378601","0.3939999938011169"
"Warrant mit Knock-Out","59975001","","CH0599750012","Netflix","Open End Turbo Call Warrant","Open End","CHF","0.1899999976158142","0.2000000029802322"
"Warrant mit Knock-Out","59975000","","CH0599750004","Newmont Goldcorp","Open End Turbo Call Warrant","Open End","CHF","1.08899998664856","1.098999977111816"
"Warrant mit Knock-Out","59974999","","CH0599749998","Newmont Goldcorp","Open End Turbo Call Warrant","Open End","CHF","0.8109999895095825","0.8209999799728394"
"Warrant mit Knock-Out","59974998","","CH0599749980","Newmont Goldcorp","Open End Turbo Call Warrant","Open End","CHF","0.6320000290870667","0.6420000195503235"
"Mini-Future","59974997","","CH0599749972","Platinum oz./USD","Short Mini-Future","Open End","CHF","0.257999986410141","0.2680000066757202"
"Mini-Future","59974996","","CH0599749964","Platinum oz./USD","Short Mini-Future","Open End","CHF","0.239999994635582","0.25"
"Mini-Future","59974995","","CH0599749956","Platinum oz./USD","Short Mini-Future","Open End","CHF","0.2280000001192093","0.2380000054836273"
"Mini-Future","59974994","","CH0599749949","Platinum oz./USD","Short Mini-Future","Open End","CHF","0.2189999967813492","0.2290000021457672"
"Mini-Future","59974993","","CH0599749931","Platinum oz./USD","Short Mini-Future","Open End","CHF","0.2129999995231628","0.2230000048875809"
"Mini-Future","59974992","","CH0599749923","Platinum oz./USD","Short Mini-Future","Open End","CHF","0.2039999961853027","0.2140000015497208"
"Mini-Future","59974991","","CH0599749915","Platinum oz./USD","Short Mini-Future","Open End","CHF","0.1949999928474426","0.2049999982118607"
"Mini-Future","59974990","","CH0599749907","Platinum oz./USD","Short Mini-Future","Open End","CHF","0.1850000023841858","0.1949999928474426"
"Mini-Future","59974989","","CH0599749899","Platinum oz./USD","Short Mini-Future","Open End","CHF","0.1759999990463257","0.1860000044107437"
"Mini-Future","59974988","","CH0599749881","Platinum oz./USD","Short Mini-Future","Open End","CHF","0.164000004529953","0.1739999949932098"
"Warrant mit Knock-Out","59974987","","CH0599749873","Platinum oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.1959999948740005","0.2060000002384186"
"Warrant mit Knock-Out","59974986","","CH0599749865","Platinum oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.1840000003576279","0.1940000057220459"
"Warrant mit Knock-Out","59974985","","CH0599749857","Platinum oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.1780000030994415","0.1879999935626984"
"Warrant mit Knock-Out","59974984","","CH0599749840","Platinum oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.1689999997615814","0.1790000051259995"
"Warrant mit Knock-Out","59974983","","CH0599749832","Platinum oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.1599999964237213","0.1700000017881393"
"Warrant mit Knock-Out","59974982","","CH0599749824","Platinum oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.1500000059604645","0.1599999964237213"
"Warrant mit Knock-Out","59974981","","CH0599749816","Platinum oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.1420000046491623","0.1519999951124191"
"Warrant mit Knock-Out","59974980","","CH0599749808","Platinum oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.1319999992847443","0.1420000046491623"
"Warrant mit Knock-Out","59974979","","CH0599749790","Platinum oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.1209999993443489","0.1309999972581863"
"Warrant mit Knock-Out","59974978","","CH0599749782","Platinum oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.1140000000596046","0.1239999979734421"
"Warrant mit Knock-Out","59974977","","CH0599749774","Platinum oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.1049999967217445","0.1150000020861626"
"Warrant mit Knock-Out","59974976","","CH0599749766","Platinum oz./USD","Open End Turbo Put Warrant","Open End","CHF","0.09600000083446503","0.1059999987483025"
"Mini-Future","59974975","","CH0599749758","EUR/JPY","Long Mini-Future","Open End","CHF","0.2660000026226044","0.2680000066757202"
"Warrant mit Knock-Out","59974974","","CH0599749741","USD/CHF","Open End Turbo Call Warrant","Open End","CHF","1.953999996185303","1.955000042915344"
"Warrant mit Knock-Out","59974973","","CH0599749733","USD/CHF","Open End Turbo Call Warrant","Open End","CHF","0.2140000015497208","0.2150000035762787"
"Warrant mit Knock-Out","59974972","","CH0599749725","EUR/GBP","Open End Turbo Call Warrant","Open End","CHF","2.124000072479248","2.125999927520752"
"Warrant mit Knock-Out","59974971","","CH0599749717","EUR/GBP","Open End Turbo Call Warrant","Open End","CHF","0.1439999938011169","0.1459999978542328"
"Warrant mit Knock-Out","59974970","","CH0599749709","EUR/GBP","Open End Turbo Call Warrant","Open End","CHF","0.07999999821186066","0.0820000022649765"
"Warrant mit Knock-Out","59974969","","CH0599749691","EUR/CHF","Open End Turbo Call Warrant","Open End","CHF","0.221000000834465","0.2310000061988831"
"Mini-Future","59974968","","CH0599749683","EUR/CHF","Short Mini-Future","Open End","CHF","2.552999973297119","2.572999954223633"
"Warrant mit Knock-Out","59974967","","CH0599749675","USD/CHF","Open End Turbo Put Warrant","Open End","CHF","0.1529999971389771","0.153999999165535"
"Warrant mit Knock-Out","59974966","","CH0599749667","Bayer","Open End Turbo Put Warrant","Open End","CHF","0.2140000015497208","0.2339999973773956"
"Warrant mit Knock-Out","59796132","","CH0597961322","Microsoft","Open End Turbo Call Warrant","Open End","CHF","0.8069999814033508","0.8169999718666077"
"Warrant mit Knock-Out","59796131","","CH0597961314","Intel","Open End Turbo Call Warrant","Open End","CHF","0.2349999994039536","0.2450000047683716"
"Warrant mit Knock-Out","59796130","","CH0597961306","Goldman Sachs","Open End Turbo Call Warrant","Open End","CHF","0.1190000027418137","0.1289999932050705"
"Warrant mit Knock-Out","59796129","","CH0597961298","Alphabet Inc. C","Open End Turbo Call Warrant","Open End","CHF","2.566999912261963","2.57699990272522"
"Warrant mit Knock-Out","59796128","","CH0597961280","Alphabet Inc. C","Open End Turbo Call Warrant","Open End","CHF","2.364000082015991","2.374000072479248"
"Warrant mit Knock-Out","59796127","","CH0597961272","Alphabet Inc. C","Open End Turbo Call Warrant","Open End","CHF","0.7369999885559082","0.746999979019165"
"Warrant mit Knock-Out","59796126","","CH0597961264","General Motors","Open End Turbo Call Warrant","Open End","CHF","0.4810000061988831","0.4909999966621399"
"Warrant mit Knock-Out","59796125","","CH0597961256","Freeport McMoRan","Open End Turbo Call Warrant","Open End","CHF","0.1979999989271164","0.2080000042915344"
"Warrant mit Knock-Out","59796124","","CH0597961249","Facebook","Open End Turbo Call Warrant","Open End","CHF","0.193000003695488","0.2029999941587448"
"Warrant mit Knock-Out","59796120","","CH0597961207","Citigroup","Open End Turbo Call Warrant","Open End","CHF","0.3899999856948853","0.4000000059604645"
"Warrant mit Knock-Out","59796119","","CH0597961199","Baidu Inc","Open End Turbo Call Warrant","Open End","CHF","0.5699999928474426","0.5799999833106995"
"Warrant mit Knock-Out","59796118","","CH0597961181","Baidu Inc","Open End Turbo Call Warrant","Open End","CHF","0.4779999852180481","0.4880000054836273"
"Warrant mit Knock-Out","59796117","","CH0597961173","Baidu Inc","Open End Turbo Call Warrant","Open End","CHF","0.4350000023841858","0.4449999928474426"
"Warrant mit Knock-Out","59796116","","CH0597961165","Baidu Inc","Open End Turbo Call Warrant","Open End","CHF","0.3440000116825104","0.3540000021457672"
"Warrant mit Knock-Out","59796115","","CH0597961157","Baidu Inc","Open End Turbo Call Warrant","Open End","CHF","0.25","0.2599999904632568"
"Warrant mit Knock-Out","59796114","","CH0597961140","Baidu Inc","Open End Turbo Call Warrant","Open End","CHF","0.2060000002384186","0.2160000056028366"
"Warrant mit Knock-Out","59796113","","CH0597961132","Baidu Inc","Open End Turbo Call Warrant","Open End","CHF","0.1609999984502792","0.1710000038146973"
"Warrant mit Knock-Out","59796112","","CH0597961124","Bank of America","Open End Turbo Call Warrant","Open End","CHF","0.08600000292062759","0.1000000014901161"
"Warrant mit Knock-Out","59796111","","CH0597961116","Amazon.com","Open End Turbo Call Warrant","Open End","CHF","0.4950000047683716","0.5049999952316284"
"Mini-Future","59796110","","CH0597961108","ASM Lithography","Short Mini-Future","Open End","CHF","3.980000019073486","4.010000228881836"
"Mini-Future","59796109","","CH0597961090","ASM Lithography","Short Mini-Future","Open End","CHF","3.759999990463257","3.789999961853027"
"Mini-Future","59796108","","CH0597961082","Total SE","Short Mini-Future","Open End","CHF","0.2160000056028366","0.2560000121593475"
"Mini-Future","59796107","","CH0597961074","Deutsche Bank","Short Mini-Future","Open End","CHF","0.07199999690055847","0.0820000022649765"
"Mini-Future","59796106","","CH0597961066","Deutsche Bank","Short Mini-Future","Open End","CHF","0.06100000068545341","0.07100000232458115"
"Mini-Future","59796105","","CH0597961058","Deutsche Bank","Short Mini-Future","Open End","CHF","0.05000000074505806","0.05999999865889549"
"Mini-Future","59796104","","CH0597961041","Bayer","Short Mini-Future","Open End","CHF","0.4329999983310699","0.453000009059906"
"Mini-Future","59796103","","CH0597961033","Bayer","Short Mini-Future","Open End","CHF","0.3240000009536743","0.3440000116825104"
"Warrant mit Knock-Out","59796102","","CH0597961025","LVMH","Open End Turbo Call Warrant","Open End","CHF","9.060999870300293","9.151000022888184"
"Warrant mit Knock-Out","59796101","","CH0597961017","SAP SE","Open End Turbo Call Warrant","Open End","CHF","1.667999982833862","1.718000054359436"
"Warrant mit Knock-Out","59796100","","CH0597961009","Allianz","Open End Turbo Call Warrant","Open End","CHF","3.589999914169312","3.640000104904175"
"Warrant mit Knock-Out","59796097","","CH0597960977","NASDAQ 100 Index","Turbo Put Warrant","2021-06-30","CHF","1.873000025749207","1.883000016212463"
"Warrant mit Knock-Out","59796089","","CH0597960894","NASDAQ 100 Index","Turbo Put Warrant","2021-03-30","CHF","1.827000021934509","1.837000012397766"
"Warrant mit Knock-Out","59796081","","CH0597960811","Dow Jones Industrial Average Index","Turbo Put Warrant","2021-06-30","CHF","0.4930000007152557","0.503000020980835"
"Warrant mit Knock-Out","59796080","","CH0597960803","Dow Jones Industrial Average Index","Turbo Put Warrant","2021-06-30","CHF","0.3039999902248383","0.3140000104904175"
"Warrant mit Knock-Out","59796078","","CH0597960787","Dow Jones Industrial Average Index","Turbo Put Warrant","2021-03-30","CHF","0.4819999933242798","0.492000013589859"
"Warrant mit Knock-Out","59796077","","CH0597960779","Dow Jones Industrial Average Index","Turbo Put Warrant","2021-03-30","CHF","0.296999990940094","0.3070000112056732"
"Warrant mit Knock-Out","59796075","","CH0597960753","DAX","Open End Turbo Call Warrant","Open End","CHF","7.704999923706055","7.714000225067139"
"Warrant mit Knock-Out","59796074","","CH0597960746","DAX","Open End Turbo Call Warrant","Open End","CHF","7.527999877929688","7.537000179290771"
"Warrant mit Knock-Out","59796064","","CH0597960647","NASDAQ 100 Index","Turbo Call Warrant","2021-06-30","CHF","12.79100036621094","12.80099964141846"
"Warrant mit Knock-Out","59796063","","CH0597960639","NASDAQ 100 Index","Turbo Call Warrant","2021-06-30","CHF","12.36200046539307","12.37199974060059"
"Warrant mit Knock-Out","59796062","","CH0597960621","NASDAQ 100 Index","Turbo Call Warrant","2021-06-30","CHF","11.84000015258789","11.85000038146973"
"Warrant mit Knock-Out","59796061","","CH0597960613","NASDAQ 100 Index","Turbo Call Warrant","2021-06-30","CHF","11.38300037384033","11.39299964904785"
"Warrant mit Knock-Out","59796060","","CH0597960605","NASDAQ 100 Index","Turbo Call Warrant","2021-06-30","CHF","10.93000030517578","10.9399995803833"
"Warrant mit Knock-Out","59796059","","CH0597960597","NASDAQ 100 Index","Turbo Call Warrant","2021-06-30","CHF","10.48900032043457","10.49899959564209"
"Warrant mit Knock-Out","59796058","","CH0597960589","NASDAQ 100 Index","Turbo Call Warrant","2021-06-30","CHF","10.02999973297119","10.03999996185303"
"Warrant mit Knock-Out","59796057","","CH0597960571","NASDAQ 100 Index","Turbo Call Warrant","2021-06-30","CHF","9.66100025177002","9.670999526977539"
"Warrant mit Knock-Out","59796056","","CH0597960563","DAX","Turbo Call Warrant","2021-06-18","CHF","7.909999847412109","7.919000148773193"
"Warrant mit Knock-Out","59796055","","CH0597960555","DAX","Turbo Call Warrant","2021-06-18","CHF","7.685999870300293","7.695000171661377"
"Warrant mit Knock-Out","59796054","","CH0597960548","DAX","Turbo Call Warrant","2021-06-18","CHF","7.577000141143799","7.585999965667725"
"Warrant mit Knock-Out","59796053","","CH0597960530","DAX","Turbo Call Warrant","2021-03-19","CHF","7.78000020980835","7.789000034332275"
"Warrant mit Knock-Out","59796052","","CH0597960522","DAX","Turbo Call Warrant","2021-03-19","CHF","7.570000171661377","7.578999996185303"
"Warrant mit Knock-Out","59796051","","CH0597960514","DAX","Turbo Call Warrant","2021-03-19","CHF","7.464000225067139","7.473000049591064"
"Warrant mit Knock-Out","59796049","","CH0597960498","NASDAQ 100 Index","Open End Turbo Put Warrant","Open End","CHF","1.687000036239624","1.697000026702881"
"Warrant mit Knock-Out","59796041","","CH0597960415","Dow Jones Industrial Average Index","Open End Turbo Put Warrant","Open End","CHF","0.2800000011920929","0.2899999916553497"
"Mini-Future","59796039","","CH0597960399","DAX","Long Mini-Future","Open End","CHF","28.77199935913086","28.7810001373291"
"Mini-Future","59796038","","CH0597960381","DAX","Long Mini-Future","Open End","CHF","8.631999969482422","8.640999794006348"
"Warrant mit Knock-Out","59796037","","CH0597960373","DAX","Turbo Put Warrant","2021-06-18","CHF","2.158999919891357","2.167999982833862"
"Warrant mit Knock-Out","59796036","","CH0597960365","DAX","Turbo Put Warrant","2021-06-18","CHF","2.046000003814697","0"
"Warrant mit Knock-Out","59796035","","CH0597960357","DAX","Turbo Put Warrant","2021-06-18","CHF","1.384999990463257","0"
"Warrant mit Knock-Out","59796034","","CH0597960340","DAX","Turbo Put Warrant","2021-03-19","CHF","2.134999990463257","2.144000053405762"
"Warrant mit Knock-Out","59796033","","CH0597960332","DAX","Turbo Put Warrant","2021-03-19","CHF","2.023000001907349","0"
